1209	1209	
1210	1210	
1211	1051	
1211	1062	
1211	1211	
1211	2902	
1212	1212	
1213	1213	
1214	731	
1214	1132	
1214	1214	
1214	1396	
1215	224	
1215	763	
1215	1025	
1215	1215	
1215	1498	
1215	1781	
1215	1787	
1216	561	
1216	1028	
1216	1029	
1216	1216	
1217	1217	
1218	1218	
1218	2103	
1219	1219	
1219	2104	
1219	2489	
1220	1220	
1221	1221	
1222	245	
1222	310	
1222	1130	
1222	1222	
1223	224	
1223	405	
1223	1223	
1223	1781	
1223	1807	
1223	1945	
1223	1947	
1224	1224	
1224	1533	
1224	1604	
1225	680	
1225	1012	
1225	1225	
1225	1350	
1225	1659	
1225	1856	
1225	2050	
1226	367	
1226	1226	
1227	1227	
1228	1228	
1228	2042	
1228	2679	
1229	1229	
1230	1230	
1231	1160	
1231	1231	
1231	2034	
1232	1232	
1233	1233	
1234	321	
1234	385	
1234	400	
1234	402	
1234	404	
1234	729	
1234	944	
1234	1234	
1234	3184	
1235	1235	
1236	1236	
1236	1457	
1237	250	
1237	320	
1237	753	
1237	1237	
1237	1354	
1237	1488	
1237	1994	
1237	2053	
1237	2220	
1237	2273	
1238	1238	
1239	1239	
1240	1240	
1241	1241	
1241	1352	
1241	1356	
1241	1883	
1241	2040	
1242	1242	
1242	1667	
1243	1243	
1244	1244	
1245	1245	
1246	1246	
1247	1247	
1247	1336	
1247	1397	
1247	2704	
1248	1248	
1248	1625	
1248	1807	
1248	1947	
1249	1249	
1250	1250	
1251	975	
1251	1251	
1252	1252	
1253	1253	
1254	1254	
1255	1255	
1256	1256	
1257	1257	
1257	1738	
1258	107	
1258	1026	
1258	1258	
1259	1259	
1260	1260	
1261	1030	
1261	1261	
1262	1158	
1262	1262	
1263	404	
1263	989	
1263	1263	
1263	1379	
1263	3184	
1264	1099	
1264	1264	
1265	404	
1265	464	
1265	631	
1265	635	
1265	1265	
1265	1350	
1265	1399	
1265	1659	
1265	1768	
1265	1781	
1265	1945	
1265	2110	
1265	3094	
1265	3184	
1266	1266	
1267	1267	
1268	1268	
1268	1858	
1269	1269	
1270	145	
1270	1270	
1270	1413	
1270	1902	
1270	3184	
1271	332	
1271	1271	
1271	1976	
1272	1272	
1273	1273	
1273	1352	
1273	1982	
1273	2040	
1274	1147	
1274	1274	
1275	1275	
1276	1276	
1277	1277	
1278	973	
1278	1028	
1278	1029	
1278	1278	
1278	1347	
1278	1396	
1279	1279	
1280	1280	
1280	1364	
1281	1281	
1282	1282	
1283	1283	
1284	1284	
1284	1909	
1285	1285	
1286	1286	
1287	1287	
1288	830	
1288	1288	
1289	1289	
1290	1290	
1291	1291	
1292	107	
1292	1026	
1292	1292	
1292	1497	
1292	1593	
1292	1975	
1293	1293	
1293	1674	
1293	1691	
1294	1152	
1294	1294	
1295	1295	
1295	1611	
1296	1296	
1297	1297	
1298	1298	
1298	2093	
1299	1299	
1300	1300	
1301	1301	
1302	1302	
1303	1303	
1303	1469	
1303	1486	
1303	1491	
1303	1781	
1303	2178	
1303	2326	
1303	2470	
1303	2684	
1303	3044	
1304	1304	
1304	1550	
1305	1035	
1305	1305	
1306	196	
1306	463	
1306	1306	
1307	1307	
1307	1978	
1308	1308	
1309	656	
1309	1309	
1310	1310	
1311	1311	
1312	1312	
1312	3121	
1313	1313	
1313	3099	
1313	3138	
1314	1314	
1314	2033	
1315	1315	
1316	1316	
1316	1909	
1317	1317	
1318	1318	
1319	152	
1319	1128	
1319	1319	
1320	1320	
1321	1321	
1321	1705	
1322	1322	
1322	1690	
1323	267	
1323	799	
1323	1323	
1323	1781	
1323	2178	
1323	2326	
1323	2684	
1323	3184	
1324	634	
1324	652	
1324	653	
1324	1155	
1324	1324	
1324	1456	
1324	1468	
1324	1515	
1324	1699	
1324	1856	
1324	2127	
1325	462	
1325	1325	
1326	1326	
1326	1630	
1326	2547	
1326	2987	
1326	3165	
1327	1327	
1327	1354	
1327	1488	
1327	2053	
1327	2220	
1327	2273	
1327	2726	
1327	2856	
1328	1052	
1328	1328	
1328	2282	
1328	2860	
1328	3083	
1329	1207	
1329	1208	
1329	1329	
1329	3053	
1330	528	
1330	728	
1330	1330	
1331	1331	
1332	1044	
1332	1332	
1333	1052	
1333	1333	
1334	964	
1334	1334	
1334	1396	
1335	1335	
1336	1247	
1336	1336	
1336	1945	
1337	1337	
1337	2423	
1338	1338	
1338	2150	
1338	2228	
1338	2256	
1338	2342	
1338	2618	
1339	1339	
1340	1340	
1341	1341	
1342	1342	
1343	1343	
1344	1344	
1345	1345	
1345	1543	
1345	1664	
1346	532	
1346	951	
1346	1346	
1347	1028	
1347	1029	
1347	1278	
1347	1347	
1348	728	
1348	1348	
1348	2315	
1349	83	
1349	236	
1349	323	
1349	415	
1349	1349	
1349	1862	
1350	680	
1350	1012	
1350	1225	
1350	1265	
1350	1350	
1350	1399	
1350	1659	
1351	1351	
1352	324	
1352	429	
1352	570	
1352	621	
1352	786	
1352	834	
1352	872	
1352	1040	
1352	1092	
1352	1241	
1352	1273	
1352	1352	
1352	2040	
1353	1353	
1353	2589	
1354	1172	
1354	1237	
1354	1327	
1354	1354	
1354	1684	
1354	2053	
1354	2220	
1354	2273	
1354	2453	
1354	2726	
1354	2856	
1354	3113	
1355	1355	
1355	1419	
1356	1241	
1356	1356	
1356	2040	
1357	1357	
1358	205	
1358	729	
1358	799	
1358	1358	
1358	1460	
1358	1541	
1358	1565	
1358	1781	
1358	1824	
1358	2252	
1358	3184	
1359	1359	
1360	1360	
1361	1361	
1362	1362	
1363	1363	
1364	1280	
1364	1364	
1365	1365	
1365	1396	
1365	2229	
1366	1366	
1366	1503	
1366	1781	
1366	1860	
1366	2091	
1367	1116	
1367	1367	
1368	1368	
1369	1369	
1369	1961	
1370	1370	
1370	1813	
1371	1371	
1372	1372	
1372	2190	
1373	1373	
1374	1374	
1375	1375	
1376	1376	
1377	1377	
1378	1378	
1379	669	
1379	761	
1379	1263	
1379	1379	
1379	1477	
1379	2167	
1379	2956	
1379	3184	
1380	731	
1380	799	
1380	1380	
1380	1421	
1380	1541	
1380	1846	
1380	2060	
1380	2218	
1380	3112	
1380	3184	
1381	1381	
1382	1382	
1383	1383	
1383	2665	
1384	1384	
1385	1385	
1386	1386	
1386	1396	
1387	1387	
1387	1396	
1387	1946	
1388	405	
1388	731	
1388	1388	
1388	1396	
1389	1184	
1389	1389	
1389	1860	
1389	1957	
1389	2155	
1389	2162	
1390	210	
1390	1390	
1391	1391	
1391	1948	
1392	561	
1392	1392	
1392	1396	
1392	2167	
1393	106	
1393	296	
1393	731	
1393	1393	
1393	1396	
1393	1946	
1393	2167	
1393	2857	
1394	1394	
1394	1396	
1395	1180	
1395	1395	
1395	1396	
1396	284	
1396	407	
1396	561	
1396	730	
1396	964	
1396	1028	
1396	1029	
1396	1083	
1396	1132	
1396	1214	
1396	1278	
1396	1334	
1396	1365	
1396	1386	
1396	1387	
1396	1388	
1396	1392	
1396	1393	
1396	1394	
1396	1395	
1396	1396	
1396	1397	
1396	1496	
1396	1945	
1396	3199	
1396	3200	
1396	3201	
1396	3202	
1396	3203	
1396	3204	
1397	1247	
1397	1396	
1397	1397	
1398	1398	
1399	1265	
1399	1350	
1399	1399	
1400	1400	
1400	1487	
1401	1401	
1401	1766	
1402	1402	
1403	1403	
1404	1045	
1404	1404	
1405	1405	
1406	1406	
1407	1407	
1408	1408	
1408	2319	
1409	1208	
1409	1409	
1410	1410	
1410	1604	
1410	1951	
1410	2373	
1411	1411	
1411	1619	
1411	3166	
1412	1412	
1413	1205	
1413	1270	
1413	1413	
1414	1414	
1415	1415	
1416	1416	
1417	1417	
1417	1653	
1417	2387	
1417	2852	
1418	1418	
1418	2350	
1418	2354	
1418	2355	
1419	1355	
1419	1419	
1419	2619	
1420	1420	
1420	1691	
1421	557	
1421	1380	
1421	1421	
1421	1552	
1421	1693	
1421	1781	
1421	1854	
1421	1860	
1421	2060	
1422	1422	
1423	1423	
1424	1424	
1424	1846	
1425	249	
1425	1425	
1425	2709	
1425	2802	
1425	3004	
1426	1426	
1427	1427	
1428	1428	
1429	1429	
1429	2619	
1429	2772	
1429	2787	
1430	1430	
1431	1431	
1432	1432	
1433	1433	
1434	1434	
1434	1540	
1434	2209	
1435	1435	
1435	1517	
1436	1436	
1437	1437	
1438	1438	
1439	1439	
1440	532	
1440	962	
1440	1440	
1440	1566	
1441	1441	
1442	1442	
1443	1443	
1444	964	
1444	1444	
1445	1445	
1446	1446	
1447	1447	
1448	1448	
1449	1449	
1449	2129	
1450	1450	
1451	1451	
1452	1452	
1452	1633	
1453	989	
1453	1453	
1453	1613	
1453	3184	
1454	1454	
1455	1455	
1455	1530	
1455	1531	
1455	1565	
1455	1703	
1455	1945	
1455	2036	
1456	1324	
1456	1456	
1457	1236	
1457	1457	
1458	1458	
1458	1471	
1459	1459	
1460	1358	
1460	1460	
1460	1781	
1461	1461	
1462	1462	
1462	1781	
1463	1463	
1463	1781	
1464	196	
1464	1464	
1464	3184	
1465	1465	
1466	1466	
1466	2341	
1467	1467	
1467	1767	
1467	1781	
1468	1324	
1468	1468	
1468	1767	
1468	1781	
1468	2341	
1469	1303	
1469	1469	
1469	2060	
1469	2294	
1469	2470	
1469	3124	
1470	1470	
1471	276	
1471	800	
1471	1458	
1471	1471	
1471	1523	
1471	1603	
1471	1698	
1471	1747	
1471	1748	
1471	1854	
1471	1877	
1471	1960	
1471	2377	
1471	2378	
1471	2497	
1471	2558	
1471	2625	
1471	2632	
1471	2840	
1471	2941	
1471	3105	
1471	3144	
1472	1472	
1472	1550	
1473	1473	
1474	1474	
1474	2525	
1475	1475	
1476	1476	
1477	1379	
1477	1477	
1477	1693	
1477	1781	
1477	1836	
1477	1945	
1477	2015	
1477	2060	
1477	2061	
1477	2091	
1477	2179	
1477	2546	
1477	2698	
1477	2708	
1477	3045	
1478	1478	
1478	2694	
1479	1479	
1480	1480	
1480	1639	
1481	1481	
1482	1482	
1483	1483	
1484	1484	
1484	1846	
1484	3184	
1485	731	
1485	1485	
1486	210	
1486	1303	
1486	1486	
1487	731	
1487	1400	
1487	1487	
1487	1553	
1487	1945	
1487	2127	
1487	2396	
1487	2730	
1488	1237	
1488	1327	
1488	1488	
1488	1548	
1488	2726	
1489	1489	
1489	1548	
1489	2220	
1489	2726	
1490	1490	
1491	196	
1491	729	
1491	1140	
1491	1303	
1491	1491	
1491	1542	
1491	1683	
1491	1693	
1491	1781	
1491	1787	
1491	1836	
1491	1945	
1491	2060	
1491	2061	
1491	2082	
1491	2091	
1491	2152	
1491	2179	
1491	2340	
1491	2356	
1491	2546	
1491	2603	
1491	2698	
1491	2708	
1491	2824	
1491	2982	
1491	2986	
1491	3045	
1491	3093	
1491	3184	
1492	1492	
1493	1493	
1494	1494	
1494	1495	
1495	1494	
1495	1495	
1496	404	
1496	1137	
1496	1141	
1496	1396	
1496	1496	
1496	1767	
1496	1781	
1496	1787	
1496	1860	
1496	1945	
1496	1988	
1496	2252	
1497	107	
1497	1026	
1497	1292	
1497	1497	
1497	1593	
1497	1975	
1498	1215	
1498	1498	
1498	3184	
1499	1499	
1500	1500	
1501	1501	
1502	1502	
1502	2299	
1502	2501	
1502	2629	
1502	2915	
1502	3114	
1503	1366	
1503	1503	
1504	1145	
1504	1504	
1504	1847	
1504	1961	
1504	2052	
1505	1505	
1506	1506	
1507	1507	
1507	1712	
1508	1508	
1509	1509	
1510	1510	
1511	1511	
1511	1820	
1512	1512	
1513	1513	
1514	1514	
1515	1155	
1515	1324	
1515	1515	
1515	2046	
1515	2710	
1516	1516	
1517	1435	
1517	1517	
1518	1518	
1518	1805	
1518	1912	
1519	1519	
1520	1520	
1521	1521	
1521	2354	
1521	2355	
1522	1522	
1523	1471	
1523	1523	
1523	1657	
1523	2080	
1523	2357	
1523	2536	
1524	311	
1524	879	
1524	1197	
1524	1524	
1524	2544	
1525	1525	
1525	1668	
1525	1669	
1525	1679	
1525	1728	
1525	2859	
1526	1526	
1526	1892	
1526	2068	
1526	2741	
1527	1527	
1527	2092	
1527	2127	
1528	1528	
1528	1697	
1529	1529	
1530	1455	
1530	1530	
1530	1565	
1531	1185	
1531	1455	
1531	1531	
1531	1781	
1532	1532	
1533	1224	
1533	1533	
1533	1604	
1533	1916	
1534	1534	
1535	1535	
1535	1781	
1535	2579	
1536	1029	
1536	1536	
1537	1537	
1537	2120	
1537	2927	
1538	1538	
1538	2927	
1539	1539	
1539	1841	
1539	1967	
1539	2120	
1539	2927	
1540	1434	
1540	1540	
1540	2052	
1540	2209	
1541	1358	
1541	1380	
1541	1541	
1542	1491	
1542	1542	
1542	2202	
1542	2527	
1542	3198	
1543	1345	
1543	1543	
1543	1616	
1543	1664	
1544	830	
1544	1544	
1544	2054	
1545	1545	
1546	1546	
1547	1547	
1547	2224	
1548	1488	
1548	1489	
1548	1548	
1548	2220	
1548	2492	
1548	2518	
1548	2598	
1548	2616	
1548	2726	
1549	106	
1549	210	
1549	406	
1549	627	
1549	731	
1549	753	
1549	1051	
1549	1549	
1549	1869	
1549	2513	
1549	2665	
1549	2723	
1549	2855	
1549	3106	
1550	1304	
1550	1472	
1550	1550	
1550	1908	
1551	1122	
1551	1551	
1551	1807	
1551	1934	
1551	2175	
1552	378	
1552	1184	
1552	1421	
1552	1552	
1552	2704	
1552	2902	
1553	1487	
1553	1553	
1553	1856	
1554	1554	
1554	2211	
1555	1555	
1556	1556	
1557	1557	
1558	1558	
1558	2044	
1559	1559	
1559	1567	
1559	1948	
1560	1560	
1561	1561	
1561	1987	
1562	1562	
1563	1563	
1564	753	
1564	1564	
1564	1684	
1565	205	
1565	1162	
1565	1358	
1565	1455	
1565	1530	
1565	1565	
1565	1781	
1565	1852	
1565	2034	
1566	1440	
1566	1566	
1566	1932	
1566	2094	
1567	1559	
1567	1567	
1568	1568	
1569	1569	
1570	731	
1570	1098	
1570	1570	
1570	1869	
1571	1571	
1572	1572	
1572	1805	
1572	1846	
1572	1892	
1572	2188	
1572	2218	
1572	2317	
1573	1573	
1573	2093	
1573	2550	
1574	1574	
1575	1575	
1576	1576	
1577	1577	
1578	1578	
1579	1579	
1580	1580	
1580	2334	
1581	1581	
1581	1987	
1581	2427	
1582	1582	
1583	707	
1583	831	
1583	967	
1583	1126	
1583	1583	
1584	1584	
1585	1585	
1585	1714	
1586	1586	
1587	1587	
1588	1588	
1589	1589	
1589	1978	
1590	1590	
1591	1591	
1591	1680	
1592	619	
1592	982	
1592	1112	
1592	1592	
1592	2111	
1592	2339	
1593	91	
1593	1292	
1593	1497	
1593	1593	
1594	1594	
1594	2087	
1594	2189	
1594	3188	
1595	1595	
1596	1596	
1597	1597	
1597	2354	
1597	2355	
1598	1598	
1599	1599	
1600	1600	
1600	2057	
1600	2058	
1600	2392	
1600	2416	
1601	1601	
1601	1781	
1602	1602	
1602	1781	
1603	1471	
1603	1603	
1604	1224	
1604	1410	
1604	1533	
1604	1604	
1604	1951	
1604	2667	
1604	2668	
1605	1605	
1605	1792	
1605	1908	
1606	1606	
1606	2467	
1606	2793	
1607	1607	
1608	1608	
1609	1013	
1609	1609	
1610	1610	
1611	340	
1611	1295	
1611	1611	
1612	1139	
1612	1612	
1613	987	
1613	1086	
1613	1134	
1613	1453	
1613	1613	
1613	1781	
1613	2175	
1613	3184	
1614	437	
1614	1614	
1614	1693	
1614	1781	
1614	1824	
1614	1861	
1614	2126	
1614	3184	
1615	1615	
1616	1543	
1616	1616	
1616	1664	
1617	1617	
1618	1618	
1619	1411	
1619	1619	
1620	436	
1620	819	
1620	1620	
1621	1621	
1622	1622	
1623	1623	
1624	1083	
1624	1624	
1625	669	
1625	1248	
1625	1625	
1626	1626	
1626	1641	
1626	1708	
1626	1781	
1626	1826	
1626	1860	
1626	2156	
1626	2168	
1626	2249	
1626	2314	
1626	2719	
1626	2736	
1626	2833	
1627	1627	
1628	1628	
1628	1770	
1629	1629	
1630	1326	
1630	1630	
1630	2987	
1631	1631	
1631	1691	
1632	1632	
1633	1452	
1633	1633	
1634	1634	
1634	1783	
1634	1843	
1635	1635	
1636	1636	
1636	2427	
1637	1637	
1638	677	
1638	1638	
1638	1867	
1638	2272	
1639	1480	
1639	1639	
1639	2101	
1639	2102	
1640	1640	
1641	1626	
1641	1641	
1641	1708	
1641	1781	
1641	1860	
1641	2299	
1642	1642	
1643	1643	
1644	1644	
1645	532	
1645	1645	
1646	680	
1646	830	
1646	987	
1646	1072	
1646	1179	
1646	1646	
1646	1647	
1646	2887	
1647	224	
1647	1179	
1647	1646	
1647	1647	
1647	1728	
1648	1648	
1648	1663	
1648	2349	
1649	1053	
1649	1649	
1650	1650	
1651	1651	
1652	1652	
1653	963	
1653	1069	
1653	1417	
1653	1653	
1653	2151	
1653	2318	
1654	1205	
1654	1654	
1654	1720	
1654	1771	
1655	1655	
1656	1656	
1657	1523	
1657	1657	
1658	1088	
1658	1658	
1658	2226	
1659	1225	
1659	1265	
1659	1350	
1659	1659	
1659	1671	
1659	1697	
1659	1927	
1659	3003	
1660	1660	
1661	1661	
1662	1662	
1662	1968	
1662	2099	
1662	2335	
1663	1190	
1663	1648	
1663	1663	
1663	2123	
1664	1345	
1664	1543	
1664	1616	
1664	1664	
1665	378	
1665	631	
1665	799	
1665	1665	
1665	1781	
1665	2746	
1666	1666	
1666	2226	
1667	178	
1667	327	
1667	1242	
1667	1667	
1668	1525	
1668	1668	
1668	1669	
1669	1525	
1669	1668	
1669	1669	
1670	1670	
1671	1659	
1671	1671	
1672	1672	
1672	1784	
1673	1673	
1674	1293	
1674	1674	
1674	1794	
1674	1870	
1674	2122	
1675	1675	
1676	1676	
1676	1785	
1676	2859	
1677	1677	
1677	2064	
1678	1678	
1678	3003	
1679	1525	
1679	1679	
1679	2354	
1680	1591	
1680	1680	
1681	1194	
1681	1681	
1681	1699	
1682	1025	
1682	1682	
1682	1785	
1682	2874	
1683	1141	
1683	1491	
1683	1683	
1683	2221	
1683	2340	
1683	2824	
1683	2986	
1684	1354	
1684	1564	
1684	1684	
1684	2053	
1684	2517	
1684	2518	
1684	2616	
1684	3034	
1685	1685	
1685	3059	
1686	1686	
1686	2004	
1687	1687	
1688	1688	
1689	1689	
1690	1322	
1690	1690	
1691	1293	
1691	1420	
1691	1631	
1691	1691	
1691	2115	
1691	2122	
1692	1692	
1693	1421	
1693	1477	
1693	1491	
1693	1614	
1693	1693	
1693	2126	
1693	2317	
1694	1694	
1695	1695	
1696	1696	
1697	1528	
1697	1659	
1697	1697	
1698	1471	
1698	1698	
1699	1194	
1699	1324	
1699	1681	
1699	1699	
1700	1700	
1701	1701	
1702	1702	
1703	1455	
1703	1703	
1704	1704	
1705	984	
1705	986	
1705	1020	
1705	1321	
1705	1705	
1706	210	
1706	1180	
1706	1706	
1707	511	
1707	1047	
1707	1707	
1707	1876	
1707	2099	
1708	1626	
1708	1641	
1708	1708	
1708	2249	
1709	1709	
1710	1710	
1710	1853	
1710	2003	
1711	997	
1711	1001	
1711	1711	
1712	1507	
1712	1712	
1712	3164	
1713	168	
1713	185	
1713	1713	
1713	3072	
1714	1585	
1714	1714	
1715	1715	
1715	1815	
1716	1189	
1716	1716	
1716	2349	
1716	2565	
1717	1717	
1718	1718	
1718	1965	
1718	2200	
1719	1719	
1719	2319	
1720	1654	
1720	1720	
1720	1771	
1720	2163	
1721	1721	
1722	1722	
1723	441	
1723	1723	
1723	2515	
1724	1724	
1725	1725	
1726	1726	
1726	2370	
1727	1727	
1728	1525	
1728	1647	
1728	1728	
1728	1785	
1728	1892	
1728	1924	
1728	2095	
1728	2218	
1728	2297	
1728	2374	
1728	2526	
1728	2667	
1728	2668	
1728	2862	
1728	2863	
1729	1729	
1729	2784	
1730	1730	
1731	1731	
1732	1732	
1733	1733	
1734	1734	
1734	2143	
1735	1735	
1735	2020	
1736	1736	
1737	1737	
1738	1257	
1738	1738	
1739	1739	
1739	2545	
1739	2746	
1740	1099	
1740	1740	
1740	2279	
1741	1741	
1741	1891	
1741	2211	
1741	2421	
1741	2674	
1741	2687	
1742	1742	
1743	1743	
1743	1907	
1744	1744	
1744	1905	
1745	1745	
1746	1746	
1746	1753	
1746	2358	
1746	2372	
1746	2377	
1746	2626	
1746	2840	
1747	1471	
1747	1747	
1747	2151	
1748	1471	
1748	1748	
1748	1805	
1748	1828	
1748	1854	
1748	2187	
1749	1749	
1749	1828	
1749	1854	
1749	1877	
1749	1960	
1749	2150	
1749	2317	
1749	2319	
1749	2342	
1749	2376	
1749	2377	
1749	2379	
1749	2424	
1749	2482	
1749	2618	
1749	2632	
1749	2704	
1749	2723	
1749	2738	
1749	2740	
1749	2741	
1749	2867	
1749	3184	
1750	1750	
1750	2988	
1751	1751	
1751	1752	
1751	1892	
1751	1901	
1751	2085	
1751	2095	
1751	2218	
1751	2277	
1751	2319	
1751	2329	
1751	2358	
1751	2373	
1751	2380	
1751	2434	
1751	2499	
1751	2501	
1751	2582	
1751	2669	
1751	2828	
1751	2863	
1751	2881	
1751	2928	
1751	2996	
1751	3006	
1751	3067	
1752	1751	
1752	1752	
1752	1892	
1752	2128	
1752	2218	
1753	1746	
1753	1753	
1753	2317	
1753	2358	
1753	2625	
1754	274	
1754	376	
1754	1754	
1754	1879	
1754	1884	
1754	1901	
1754	2095	
1754	2277	
1754	2297	
1754	2365	
1755	1755	
1756	1756	
1757	1757	
1758	1758	
1759	1759	
1760	1760	
1760	1838	
1761	1761	
1761	2668	
1762	1762	
1763	1763	
1764	1764	
1765	1765	
1766	1401	
1766	1766	
1767	196	
1767	1467	
1767	1468	
1767	1496	
1767	1767	
1767	2002	
1767	2003	
1767	2152	
1768	1141	
1768	1265	
1768	1768	
1768	1781	
1769	1769	
1770	1628	
1770	1770	
1771	1205	
1771	1654	
1771	1720	
1771	1771	
1771	1927	
1771	2147	
1771	2163	
1771	2345	
1771	2478	
1771	2594	
1771	2852	
1771	2899	
1771	3130	
1772	1772	
1773	1773	
1774	271	
1774	800	
1774	1173	
1774	1774	
1774	2343	
1775	1775	
1776	1776	
1777	1777	
1777	1814	
1778	1778	
1778	1920	
1779	714	
1779	1779	
1779	1944	
1779	1987	
1780	1780	
1781	11	
1781	123	
1781	196	
1781	205	
1781	224	
1781	249	
1781	288	
1781	316	
1781	381	
1781	398	
1781	404	
1781	410	
1781	463	
1781	464	
1781	483	
1781	584	
1781	600	
1781	680	
1781	691	
1781	763	
1781	799	
1781	919	
1781	990	
1781	1007	
1781	1046	
1781	1131	
1781	1139	
1781	1140	
1781	1149	
1781	1198	
1781	1215	
1781	1223	
1781	1265	
1781	1303	
1781	1323	
1781	1358	
1781	1366	
1781	1421	
1781	1460	
1781	1462	
1781	1463	
1781	1467	
1781	1468	
1781	1477	
1781	1491	
1781	1496	
1781	1531	
1781	1535	
1781	1565	
1781	1601	
1781	1602	
1781	1613	
1781	1614	
1781	1626	
1781	1641	
1781	1665	
1781	1768	
1781	1781	
1781	1787	
1781	1788	
1781	1824	
1781	1825	
1781	1836	
1781	1861	
1781	2015	
1781	2110	
1781	2127	
1781	2187	
1781	2317	
1781	2545	
1781	2698	
1781	2733	
1781	3184	
1781	3188	
1782	1782	
1783	1634	
1783	1783	
1783	1843	
1784	1672	
1784	1784	
1785	332	
1785	492	
1785	911	
1785	1676	
1785	1682	
1785	1728	
1785	1785	
1785	1860	
1785	1973	
1785	2018	
1785	2032	
1785	2033	
1785	2107	
1785	2109	
1785	2203	
1785	2251	
1785	2359	
1785	2524	
1785	2543	
1785	2552	
1785	2559	
1785	2991	
1785	3053	
1786	1786	
1786	1860	
1786	1973	
1786	1992	
1786	2018	
1786	2033	
1786	2107	
1786	2109	
1786	2203	
1786	2251	
1786	2543	
1786	2573	
1786	2770	
1787	196	
1787	224	
1787	763	
1787	799	
1787	1141	
1787	1215	
1787	1491	
1787	1496	
1787	1781	
1787	1787	
1787	2534	
1787	2708	
1788	205	
1788	1006	
1788	1007	
1788	1781	
1788	1788	
1788	3189	
1789	1789	
1790	1790	
1791	1791	
1792	224	
1792	1605	
1792	1792	
1792	3091	
1793	1793	
1793	2333	
1794	1674	
1794	1794	
1794	2349	
1795	1795	
1796	1796	
1797	1797	
1798	1798	
1799	1799	
1800	871	
1800	1800	
1800	2222	
1801	1801	
1801	1802	
1802	1801	
1802	1802	
1803	1803	
1803	1806	
1804	421	
1804	524	
1804	1804	
1805	1518	
1805	1572	
1805	1748	
1805	1805	
1805	3070	
1806	535	
1806	1803	
1806	1806	
1807	1223	
1807	1248	
1807	1551	
1807	1807	
1807	1947	
1807	2579	
1807	2923	
1808	1808	
1809	1809	
1810	1810	
1810	2218	
1810	2373	
1811	1811	
1812	1812	
1813	1370	
1813	1813	
1813	1978	
1814	1777	
1814	1814	
1815	1715	
1815	1815	
1816	125	
1816	1816	
1817	1817	
1818	778	
1818	1818	
1818	2222	
1819	1819	
1820	1511	
1820	1820	
1821	1821	
1822	1822	
1823	1823	
1824	404	
1824	1358	
1824	1614	
1824	1781	
1824	1824	
1825	1781	
1825	1825	
1825	2061	
1825	2179	
1825	3184	
1826	210	
1826	1626	
1826	1826	
1826	1972	
1826	2156	
1826	2168	
1826	2438	
1826	2723	
1826	2736	
1826	2833	
1826	2855	
1826	3074	
1826	3112	
1827	1827	
1827	2667	
1827	2668	
1828	1748	
1828	1749	
1828	1828	
1829	1829	
1829	2357	
1830	1830	
1831	1831	
1831	2257	
1831	2360	
1832	1832	
1832	1932	
1833	1833	
1833	2066	
1834	1834	
1834	2021	
1834	2222	
1834	2227	
1834	2315	
1834	2326	
1834	2470	
1834	2732	
1834	2865	
1834	2896	
1834	2943	
1834	3014	
1834	3068	
1834	3077	
1834	3143	
1835	1835	
1835	2971	
1836	577	
1836	1191	
1836	1477	
1836	1491	
1836	1781	
1836	1836	
1836	2340	
1836	2982	
1836	2986	
1837	1837	
1838	1760	
1838	1838	
1839	1839	
1840	1840	
1840	2927	
1841	377	
1841	1539	
1841	1841	
1841	2927	
1842	1842	
1842	2066	
1843	1634	
1843	1783	
1843	1843	
1844	1844	
1845	988	
1845	1845	
1845	2343	
1846	576	
1846	1380	
1846	1424	
1846	1484	
1846	1572	
1846	1846	
1846	3064	
1847	1504	
1847	1847	
1847	1961	
1847	2177	
1847	2763	
1848	1848	
1849	1849	
1849	2190	
1850	1850	
1851	1851	
1852	1565	
1852	1852	
1852	2034	
1853	1710	
1853	1853	
1853	1972	
1853	2249	
1853	2736	
1853	3074	
1854	1421	
1854	1471	
1854	1748	
1854	1749	
1854	1854	
1854	1960	
1855	1855	
1856	1225	
1856	1324	
1856	1553	
1856	1856	
1856	2127	
1856	2309	
1856	2310	
1856	2396	
1857	1857	
1857	1858	
1858	1268	
1858	1857	
1858	1858	
1858	2393	
1859	1859	
1860	378	
1860	1366	
1860	1389	
1860	1421	
1860	1496	
1860	1626	
1860	1641	
1860	1785	
1860	1786	
1860	1860	
1860	1957	
1860	2151	
1860	3103	
1860	3148	
1860	3184	
1861	408	
1861	1614	
1861	1781	
1861	1861	
1862	1349	
1862	1862	
1863	1863	
1864	1864	
1865	1865	
1866	1866	
1867	1638	
1867	1867	
1868	1868	
1869	1549	
1869	1570	
1869	1869	
1869	2060	
1869	2770	
1870	1674	
1870	1870	
1871	1871	
1871	3062	
1872	1872	
1872	2394	
1873	1873	
1874	1874	
1875	1875	
1876	1707	
1876	1876	
1877	1471	
1877	1749	
1877	1877	
1877	2228	
1877	2280	
1877	2379	
1877	2482	
1877	2740	
1877	2851	
1877	2920	
1878	210	
1878	731	
1878	1878	
1878	2023	
1878	2168	
1879	1754	
1879	1879	
1879	2095	
1879	2218	
1879	2498	
1879	2596	
1879	2734	
1879	2902	
1879	2911	
1879	3000	
1880	1880	
1880	3054	
1881	1881	
1882	1882	
1883	1241	
1883	1883	
1883	1982	
